Word,POS,lcfreqmovies,lcfreqbooks,Freq
collant,VER,0.584331224,0.86332286,0.723827042
compromettre,VER,0.584331224,0.807535028,0.695933126
conception,NOU,0.584331224,0.919601024,0.751966124
courants,ADJ,0.584331224,1.139249218,0.861790221
détectives,NOU,0.584331224,0.190331698,0.387331461
dictature,NOU,0.584331224,0.686636269,0.635483747
échappent,VER,0.584331224,0.825426118,0.704878671
effroyable,ADJ,0.584331224,0.825426118,0.704878671
enragé,ADJ,0.584331224,0.546542663,0.565436944
envoyait,VER,0.584331224,1.16613397,0.875232597
rame,VER,0.584331224,0.846337112,0.715334168
recommencé,VER,0.584331224,0.833784375,0.7090578
témoignages,NOU,0.584331224,0.943494516,0.76391287
utilisait,VER,0.584331224,0.733197265,0.658764245
vêtement,NOU,0.584331224,1.18582536,0.885078292
vivras,VER,0.584331224,-0.568636236,0.007847494
bouclé,VER,0.583198774,0.698970004,0.641084389
comprenons,VER,0.583198774,0.348304863,0.465751819
détachez,VER,0.583198774,-0.387216143,0.097991316
envahir,VER,0.583198774,0.919601024,0.751399899
guette,VER,0.583198774,0.969415912,0.776307343
habitués,VER,0.583198774,1.070037867,0.826618321
hésité,VER,0.583198774,1.041787319,0.812493047
mendiant,VER,0.583198774,0.788875116,0.686036945
périr,VER,0.583198774,0.692846919,0.638022847
plaisez,VER,0.583198774,0.152288344,0.367743559
pouces,NOU,0.583198774,0.737987326,0.66059305
pourcentage,NOU,0.583198774,0.245512668,0.414355721
réels,ADJ,0.583198774,0.635483747,0.609341261
roulez,VER,0.583198774,-0.022276395,0.28046119
secrètes,ADJ,0.583198774,1.04453976,0.813869267
aperçois,VER,0.582063363,1.172018809,0.877041086
contrôles,NOU,0.582063363,0.397940009,0.490001686
entrain,NOU,0.582063363,0.901458321,0.741760842
exerce,VER,0.582063363,0.825426118,0.703744741
naissent,VER,0.582063363,0.553883027,0.567973195
nouilles,ADJ,0.582063363,0.614897216,0.59848029
piqûres,NOU,0.582063363,0.686636269,0.634349816
sentirais,VER,0.582063363,0.10720997,0.344636667
valu,VER,0.582063363,0.972665592,0.777364478
buisson,NOU,0.580924976,1,0.790462488
écrivains,NOU,0.580924976,1.21005085,0.895487913
évier,NOU,0.580924976,1.054995862,0.817960419
excitation,NOU,0.580924976,1.218797998,0.899861487
fatigant,ADJ,0.580924976,0.716003344,0.64846416
livreur,NOU,0.580924976,0.463892989,0.522408983
louper,VER,0.580924976,0.482873584,0.53189928
manteaux,NOU,0.580924976,0.959994838,0.770459907
planquer,VER,0.580924976,0.812244697,0.696584837
présentent,VER,0.580924976,0.674861141,0.627893059
réfléchit,VER,0.580924976,1.287577809,0.934251393
rembourse,VER,0.580924976,-0.091514981,0.244704998
sucré,VER,0.580924976,0.778874472,0.679899724
trempe,VER,0.580924976,0.758911892,0.669918434
triché,VER,0.580924976,-0.022276395,0.279324291
barrages,NOU,0.579783597,0.953759692,0.766771645
battant,VER,0.579783597,1.396722279,0.988252938
bonus,NOU,0.579783597,-0.387216143,0.096283727
dévoiler,VER,0.579783597,0.5774918,0.578637699
eues,VER,0.579783597,0.432969291,0.506376444
fanfare,NOU,0.579783597,0.57054294,0.575163269
profondes,ADJ,0.579783597,1.062581984,0.821182791
utilises,VER,0.579783597,-0.698970004,-0.059593204
accueilli,VER,0.57863921,0.898176483,0.738407847
attrapent,VER,0.57863921,-0.055517328,0.261560941
boulettes,NOU,0.57863921,0.45331834,0.515978775
chéris,VER,0.57863921,0.432969291,0.505804251
émetteur,ADJ,0.57863921,-0.214670165,0.181984523
émue,ADJ,0.57863921,0.92992956,0.754284385
escalade,VER,0.57863921,0.773786445,0.676212828
finies,VER,0.57863921,0.50242712,0.540533165
homard,NOU,0.57863921,0.545307116,0.561973163
incline,VER,0.57863921,0.979092901,0.778866056
infanterie,NOU,0.57863921,1,0.789319605
intellectuels,ADJ,0.57863921,1.014520539,0.796579875
mécanisme,NOU,0.57863921,0.820857989,0.6997486
passa,VER,0.57863921,1.916453949,1.24754658
perdras,VER,0.57863921,-0.568636236,0.005001487
pointes,VER,0.57863921,1.176091259,0.877365235
short,NOU,0.57863921,0.8162413,0.697440255
traitements,NOU,0.57863921,0.553883027,0.566261119
tribord,NOU,0.57863921,0.10720997,0.34292459
cassent,VER,0.5774918,0.397940009,0.487715905
contagieux,ADJ,0.5774918,0.292256071,0.434873936
égouts,NOU,0.5774918,0.348304863,0.462898332
emmènent,VER,0.5774918,0.152288344,0.364890072
liquider,VER,0.5774918,0.692846919,0.63516936
locomotive,ADJ,0.5774918,1.117602692,0.847547246
micros,NOU,0.5774918,0.173186268,0.375339034
pénal,ADJ,0.5774918,0.463892989,0.520692395
rates,VER,0.5774918,-0.26760624,0.15494278
transporté,VER,0.5774918,0.886490725,0.731991263
votes,NOU,0.5774918,0.06069784,0.31909482
attentif,ADJ,0.57634135,1.238046103,0.907193727
chemisier,NOU,0.57634135,0.829946696,0.703144023
confesse,VER,0.57634135,0.45331834,0.514829845
consulat,NOU,0.57634135,0.292256071,0.434298711
douté,VER,0.57634135,0.681241237,0.628791294
emmenés,VER,0.57634135,0.385606274,0.480973812
formalité,NOU,0.57634135,0.472756449,0.5245489
marijuana,NOU,0.57634135,-0.387216143,0.094562604
musulman,ADJ,0.57634135,0.58546073,0.58090104
passerais,VER,0.57634135,0.463892989,0.52011717
paupières,NOU,0.57634135,1.751433082,1.163887216
peins,VER,0.57634135,0.431363764,0.503852557
préciser,VER,0.57634135,1.115277591,0.845809471
racheté,VER,0.57634135,0.086359831,0.331350591
rappel,NOU,0.57634135,0.919601024,0.747971187
réflexes,ADJ,0.57634135,0.890421019,0.733381185
remontant,VER,0.57634135,1.115277591,0.845809471
rite,NOU,0.57634135,0.926856709,0.75159903
sincérité,NOU,0.57634135,0.984977126,0.780659238
surveillé,VER,0.57634135,0.492760389,0.53455087
suture,VER,0.57634135,-0.327902142,0.124219604
tatouages,NOU,0.57634135,0.260071388,0.418206369
boulangerie,NOU,0.575187845,0.87909588,0.727141863
boxer,VER,0.575187845,0.170261715,0.37272478
cantine,VER,0.575187845,1.025715384,0.800451615
damné,VER,0.575187845,0.307496038,0.441341942
dirigeant,VER,0.575187845,0.943494516,0.759341181
doctorat,NOU,0.575187845,0.245512668,0.410350257
light,NOU,0.575187845,-0.568636236,0.003275804
mâles,ADJ,0.575187845,0.933993164,0.754590505
modifié,VER,0.575187845,0.5289167,0.552052273
orientation,NOU,0.575187845,0.820857989,0.698022917
sifflet,NOU,0.575187845,1.124178055,0.84968295
tuées,VER,0.575187845,-0.022276395,0.276455725
amicale,ADJ,0.574031268,0.959994838,0.767013053
brûlante,ADJ,0.574031268,1.031004281,0.802517775
carreaux,NOU,0.574031268,1.449940989,1.011986129
craignent,VER,0.574031268,0.372912003,0.473471636
délice,NOU,0.574031268,0.629409599,0.601720434
dérive,VER,0.574031268,0.912222057,0.743126663
extrêmes,ADJ,0.574031268,0.681241237,0.627636253
fondateur,NOU,0.574031268,0.442479769,0.508255519
inacceptable,ADJ,0.574031268,0.372912003,0.473471636
infirme,ADJ,0.574031268,0.846337112,0.71018419
oies,NOU,0.574031268,0.614897216,0.594464242
projection,NOU,0.574031268,0.733197265,0.653614267
répétitions,NOU,0.574031268,0.50242712,0.538229194
rogne,VER,0.574031268,0.385606274,0.479818771
territoires,NOU,0.574031268,1.345569756,0.959800512
vaillant,ADJ,0.574031268,0.519827994,0.546929631
appartenir,VER,0.572871602,0.959994838,0.76643322
assurée,VER,0.572871602,0.991226076,0.782048839
citerne,NOU,0.572871602,0.10720997,0.340040786
emballer,VER,0.572871602,0.668385917,0.62062876
emploie,VER,0.572871602,0.802773725,0.687822664
épingle,NOU,0.572871602,0.959994838,0.76643322
intolérable,ADJ,0.572871602,1.019946682,0.796409142
magnétique,ADJ,0.572871602,0.421603927,0.497237765
prétendu,VER,0.572871602,0.788875116,0.680873359
progresse,VER,0.572871602,0.463892989,0.518382296
provenant,ADJ,0.572871602,0.788875116,0.680873359
sentirez,VER,0.572871602,-0.13076828,0.221051661
continuerai,VER,0.571708832,0.033423755,0.302566294
delà ,ADV,0.571708832,1.103803721,0.837756277
endommagé,VER,0.571708832,0.033423755,0.302566294
entières,ADJ,0.571708832,1.193402903,0.882555868
fleuriste,NOU,0.571708832,0.859138297,0.715423565
ignoré,VER,0.571708832,0.686636269,0.629172551
kilomètre,NOU,0.571708832,0.797959644,0.684834238
participe,VER,0.571708832,0.636487896,0.604098364
provenance,NOU,0.571708832,0.681241237,0.626475035
rajouter,VER,0.571708832,0.361727836,0.466718334
sanglant,ADJ,0.571708832,0.854913022,0.713310927
spaghetti,NOU,0.571708832,0.276461804,0.424085318
capture,VER,0.57054294,0.26245109,0.416497015
charmants,ADJ,0.57054294,0.553883027,0.562212984
contrebande,NOU,0.57054294,0.292256071,0.431399506
déshabillez,VER,0.57054294,-0.468521083,0.051010929
difficilement,ADV,0.57054294,1.115277591,0.842910266
dîners,NOU,0.57054294,0.933487288,0.752015114
dissimuler,VER,0.57054294,1.195346058,0.882944499
élue,NOU,0.57054294,0.361727836,0.466135388
impoli,ADJ,0.57054294,-0.173925197,0.198308872
pardonnera,VER,0.57054294,-0.13076828,0.21988733
récente,ADJ,0.57054294,0.940516485,0.755529713
réciproque,NOU,0.57054294,0.784617293,0.677580117
surveillent,VER,0.57054294,0.227886705,0.399214823
tend,VER,0.57054294,1.494432899,1.03248792
volets,NOU,0.57054294,1.539828558,1.055185749
astronaute,NOU,0.56937391,-0.853871964,-0.142249027
batailles,VER,0.56937391,1.13289977,0.85113684
chaperon,NOU,0.56937391,0.086359831,0.327866871
classiques,ADJ,0.56937391,0.890421019,0.729897465
combustion,NOU,0.56937391,0.260071388,0.414722649
connexion,NOU,0.56937391,-0.327902142,0.120735884
coureur,NOU,0.56937391,0.681241237,0.625307574
deviendras,VER,0.56937391,-0.022276395,0.273548758
diplômé,VER,0.56937391,-0.167491087,0.200941412
éclairage,NOU,0.56937391,1.031004281,0.800189096
ferment,NOU,0.56937391,0.681241237,0.625307574
humiliant,VER,0.56937391,0.431363764,0.500368837
intégrer,VER,0.56937391,0.409933123,0.489653517
isolée,VER,0.56937391,0.859138297,0.714256104
labeur,NOU,0.56937391,0.946943271,0.758158591
longuement,ADV,0.56937391,1.766784515,1.168079213
mentaux,ADJ,0.56937391,0.173186268,0.371280089
microscope,NOU,0.56937391,0.130333768,0.349853839
nounours,NOU,0.56937391,0.307496038,0.438434974
noyau,NOU,0.56937391,0.866877814,0.718125862
séduisante,ADJ,0.56937391,0.463892989,0.51663345
souvenu,VER,0.56937391,0.5289167,0.549145305
wagons,NOU,0.56937391,1.16613397,0.86775394
arrêtais,VER,0.568201724,0.668385917,0.618293821
doublure,NOU,0.568201724,0.5289167,0.548559212
endurer,VER,0.568201724,0.553883027,0.561042376
peintures,NOU,0.568201724,0.915927212,0.742064468
poney,NOU,0.568201724,-0.327902142,0.120149791
barbare,ADJ,0.567026366,0.86332286,0.715174613
basée,VER,0.567026366,-0.13076828,0.218129043
devenez,VER,0.567026366,0.10720997,0.337118168
douches,NOU,0.567026366,0.553883027,0.560454697
drap,NOU,0.567026366,1.520876382,1.043951374
épisodes,NOU,0.567026366,0.778874472,0.672950419
expliquera,VER,0.567026366,0.276461804,0.421744085
macho,NOU,0.567026366,-0.091514981,0.237755693
manifeste,VER,0.567026366,0.956648579,0.761837473
prophétie,NOU,0.567026366,0.276461804,0.421744085
raisonnement,NOU,0.567026366,0.898176483,0.732601425
reconnaissants,ADJ,0.567026366,-0.091514981,0.237755693
réservation,NOU,0.567026366,-0.568636236,-0.000804935
terrifié,VER,0.567026366,0.50242712,0.534726743
bouillon,NOU,0.565847819,0.820857989,0.693352904
chargeur,NOU,0.565847819,0.442479769,0.504163794
cocotte,VER,0.565847819,0.687528961,0.62668839
coriace,ADJ,0.565847819,0.227886705,0.396867262
donneront,VER,0.565847819,0.276461804,0.421154812
écoulé,VER,0.565847819,0.442479769,0.504163794
évoque,VER,0.565847819,1.075181855,0.820514837
forcés,VER,0.565847819,0.687528961,0.62668839
gangsters,NOU,0.565847819,0.51054501,0.538196415
massive,ADJ,0.565847819,0.923244019,0.744545919
percé,ADJ,0.565847819,0.87909588,0.72247185
roche,VER,0.565847819,1.149834697,0.857841258
séché,VER,0.565847819,0.727541257,0.646694538
trembles,NOU,0.565847819,0.307496038,0.436671929
câbles,VER,0.564666064,0.492760389,0.528713227
chiffon,NOU,0.564666064,1.01745073,0.791058397
comprise,VER,0.564666064,0.615950052,0.590308058
conduira,VER,0.564666064,0.307496038,0.436081051
divertissement,NOU,0.564666064,0.5289167,0.546791382
extraordinaires,ADJ,0.564666064,0.846337112,0.705501588
gardienne,NOU,0.564666064,0.614897216,0.58978164
immortalité,NOU,0.564666064,0.649334859,0.607000462
ironique,ADJ,0.564666064,1.137354111,0.851010088
pipes,NOU,0.564666064,0.850646235,0.70765615
purs,ADJ,0.564666064,0.838219222,0.701442643
sensationnel,ADJ,0.564666064,0.243038049,0.403852057
tortures,NOU,0.564666064,0.705007959,0.634837012
abbaye,NOU,0.563481085,0.519827994,0.54165454
atout,NOU,0.563481085,0.45331834,0.508399713
bide,NOU,0.563481085,0.923244019,0.743362552
descendue,VER,0.563481085,0.901458321,0.732469703
enlèves,VER,0.563481085,-0.214670165,0.17440546
espérait,VER,0.563481085,1.26904571,0.916263398
financière,ADJ,0.563481085,0.385606274,0.47454368
mare,NOU,0.563481085,1,0.781740543
pensera,VER,0.563481085,0.209515015,0.38649805
préférais,VER,0.563481085,0.963315511,0.763398298
récolter,VER,0.563481085,0.385606274,0.47454368
réservée,VER,0.563481085,0.969415912,0.766448499
traînait,VER,0.563481085,1.292034436,0.927757761
votez,VER,0.563481085,0,0.281740543
adolescent,ADJ,0.562292864,1.11058971,0.836441287
amère,ADJ,0.562292864,1.080265627,0.821279246
ascension,NOU,0.562292864,0.886490725,0.724391795
avorter,VER,0.562292864,0.492760389,0.527526627
bourgeoisie,NOU,0.562292864,1.006037955,0.78416541
cocktails,NOU,0.562292864,0.593286067,0.577789466
dédié,VER,0.562292864,0.243038049,0.402665457
disciples,NOU,0.562292864,0.833784375,0.69803862
émouvant,VER,0.562292864,0.716837723,0.639565294
explosif,ADJ,0.562292864,0.245512668,0.403902766
habillez,VER,0.562292864,-0.698970004,-0.06833857
harcèlement,NOU,0.562292864,0.130333768,0.346313316
kidnappée,VER,0.562292864,-0.698970004,-0.06833857
parvenu,VER,0.562292864,1.23299611,0.897644487
patrouilles,NOU,0.562292864,0.607455023,0.584873944
pratiquer,VER,0.562292864,0.656098202,0.609195533
repoussé,VER,0.562292864,0.919601024,0.740946944
tombant,VER,0.562292864,1.191451014,0.876871939
victoires,NOU,0.562292864,0.778874472,0.670583668
danseurs,NOU,0.561101384,0.774516966,0.667809175
éteinte,VER,0.561101384,0.979092901,0.770097143
mentais,VER,0.561101384,0.190331698,0.375716541
quais,NOU,0.561101384,1.275311355,0.91820637
batteries,NOU,0.559906625,0.764176132,0.662041379
bracelets,NOU,0.559906625,0.5774918,0.568699213
contourner,VER,0.559906625,0.737987326,0.648946976
contrainte,NOU,0.559906625,0.946943271,0.753424948
courtes,ADJ,0.559906625,1.304059466,0.931983046
croyiez,VER,0.559906625,-0.091514981,0.234195822
faisable,ADJ,0.559906625,-0.022276395,0.268815115
hisse,VER,0.559906625,0.432969291,0.496437958
lampes,NOU,0.559906625,1.346939463,0.953423044
mayonnaise,ADJ,0.559906625,0.537819095,0.54886286
méfiez,VER,0.559906625,0.431363764,0.495635195
merveilleusement,ADV,0.559906625,0.846955325,0.703430975
observez,VER,0.559906625,0.130333768,0.345120197
outil,NOU,0.559906625,1.006037955,0.78297229
peaux,NOU,0.559906625,1.130655349,0.845280987
représentent,VER,0.559906625,0.5774918,0.568699213
resterons,VER,0.559906625,0.173186268,0.366546447
rêvent,VER,0.559906625,0.622214023,0.591060324
savants,ADJ,0.559906625,1.003029471,0.781468048
banquet,NOU,0.558708571,0.614897216,0.586802894
compositeur,NOU,0.558708571,0.463892989,0.51130078
dormirai,VER,0.558708571,0.10720997,0.332959271
froids,ADJ,0.558708571,1.054995862,0.806852217
gagnants,NOU,0.558708571,-0.13076828,0.213970146
guérit,VER,0.558708571,0.51054501,0.534626791
indifférence,NOU,0.558708571,1.580240508,1.06947454
magnum,NOU,0.558708571,0.190331698,0.374520135
moines,NOU,0.558708571,1.222456337,0.890582454
plane,ADJ,0.558708571,0.705007959,0.631858265
poignets,NOU,0.558708571,1.180125875,0.869417223
réacteur,NOU,0.558708571,-0.853871964,-0.147581697
royaumes,NOU,0.558708571,0.276461804,0.417585188
satisfaite,VER,0.558708571,0.909020854,0.733864713
sursis,VER,0.558708571,0.882524538,0.720616555
thorax,NOU,0.558708571,0.307496038,0.433102305
trempée,VER,0.558708571,0.748962861,0.653835716
tribus,NOU,0.558708571,0.668385917,0.613547244
agissent,VER,0.557507202,0.227886705,0.392696954
arriverons,VER,0.557507202,0.152288344,0.354897773
baptisé,VER,0.557507202,0.743509765,0.650508484
cachais,VER,0.557507202,0.307496038,0.43250162
consultation,NOU,0.557507202,0.812244697,0.68487595
contremaître,NOU,0.557507202,0.545307116,0.551407159
corrompu,VER,0.557507202,0.26245109,0.409979146
dérangement,NOU,0.557507202,0.190331698,0.37391945
diffuser,VER,0.557507202,0.086359831,0.321933517
enseignement,NOU,0.557507202,1.039414119,0.798460661
fente,NOU,0.557507202,1.022840611,0.790173907
inspecter,VER,0.557507202,0.710963119,0.634235161
mêlée,VER,0.557507202,1.267406419,0.912456811
mélodie,NOU,0.557507202,0.774516966,0.666012084
paries,VER,0.557507202,-0.26760624,0.144950481
plate,ADJ,0.557507202,1.253095586,0.905301394
réconcilier,VER,0.557507202,0.5289167,0.543211951
superstition,NOU,0.557507202,0.622214023,0.589860613
supposée,VER,0.557507202,0.212187604,0.384847403
tendres,ADJ,0.557507202,1.21005085,0.883779026
vigueur,NOU,0.557507202,1.191451014,0.874479108
amnésique,ADJ,0.556302501,-0.173925197,0.191188652
bouillir,VER,0.556302501,0.692846919,0.62457471
diva,NOU,0.556302501,0.086359831,0.321331166
fermiers,NOU,0.556302501,0.655138435,0.605720468
joints,VER,0.556302501,0.946452265,0.751377383
lacs,NOU,0.556302501,0.933487288,0.744894895
mûr,ADJ,0.556302501,0.919601024,0.737951763
principalement,ADV,0.556302501,0.783903579,0.67010304
quittant,VER,0.556302501,1.264345507,0.910324004
retrouvons,VER,0.556302501,0.58546073,0.570881616
revers,NOU,0.556302501,1.397940009,0.977121255
similaires,ADJ,0.556302501,-0.387216143,0.084543179
versez,VER,0.556302501,-0.568636236,-0.006166868
amnésie,NOU,0.555094449,0.033423755,0.294259102
barbelés,VER,0.555094449,0.953276337,0.754185393
camelote,NOU,0.555094449,0.649334859,0.602214654
distingue,VER,0.555094449,1.18582536,0.870459905
ferions,VER,0.555094449,0.431363764,0.493229107
foutues,VER,0.555094449,0.06069784,0.307896145
lunaire,ADJ,0.555094449,0.58546073,0.57027759
monts,NOU,0.555094449,0.8162413,0.685667875
muté,VER,0.555094449,0.033423755,0.294259102
natation,NOU,0.555094449,0.086359831,0.32072714
nombres,NOU,0.555094449,0.320146286,0.437620368
plie,VER,0.555094449,0.733197265,0.644145857
psychiatrie,NOU,0.555094449,0.086359831,0.32072714
recul,NOU,0.555094449,1.168202747,0.861648598
remercié,VER,0.555094449,0.463892989,0.509493719
représentants,NOU,0.555094449,1.117602692,0.836348571
rêvait,VER,0.555094449,1.270678836,0.912886643
signifiait,VER,0.555094449,1.18582536,0.870459905
sitôt,ADV,0.555094449,1.281487888,0.918291169
spécifique,ADJ,0.555094449,0.152288344,0.353691397
tabassé,VER,0.555094449,-0.468521083,0.043286683
volez,VER,0.555094449,-0.568636236,-0.006770893
volontairement,ADV,0.555094449,0.959994838,0.757544644
allié,VER,0.553883027,1.07773118,0.815807104
chatouille,VER,0.553883027,0.004321374,0.279102201
civilisé,VER,0.553883027,0.444044796,0.498963912
complications,NOU,0.553883027,0.710963119,0.632423073
coût,NOU,0.553883027,0.086359831,0.320121429
émissaire,ADJ,0.553883027,0.334453751,0.444168389
